"date","cheveux","age","exp","salaire","sexe","diplome","specialite","note","dispo","embauche","annee","mois","jour","age_Q","exp_Q","note_Q","salaire_Q","age_D","note_D","salaire_D"
2010-01-16,"chatain",46,10,38928,"F","licence","geologie",61.63,"non","0","2010",1,16,"[42-65[","[9-12[","[9-64[","[38348-53977[","[43-47[","[61-67[","[37615-39172["
2010-01-16,"brun",35,8,36392,"M","master","geologie",67.38,"non","0","2010",1,16,"[30-35[","[7-9[","[64-76[","[34964-38348[","[34-35[","[67-71[","[36216-37615["
2010-01-16,"roux",32,8,31476,"M","licence","geologie",78.3,"oui","0","2010",1,16,"[30-35[","[7-9[","[76-87[","[14128-31591[","[31-34[","[76-80[","[30754-32344["
2010-01-16,"chatain",40,8,42600,"F","licence","archeologie",55.49,"oui","0","2010",1,16,"[35-42[","[7-9[","[9-64[","[38348-53977[","[37-40[","[54-61[","[41358-53977["
2010-01-17,"brun",32,17,30768,"M","licence","geologie",50.44,"non","0","2010",1,17,"[30-35[","[12-23[","[9-64[","[14128-31591[","[31-34[","[9-54[","[30754-32344["
2010-01-17,"brun",32,11,31856,"M","doctorat","geologie",110.22,"oui","0","2010",1,17,"[30-35[","[9-12[","[87-144[","[31591-34964[","[31-34[","[98-144[","[30754-32344["
2010-01-17,"blond",19,13,30941,"M","master","forage",77.25,"oui","0","2010",1,17,"[18-30[","[12-23[","[76-87[","[14128-31591[","[18-24[","[76-80[","[30754-32344["
2010-01-17,"blond",23,10,36610,"M","master","detective",75.75,"oui","0","2010",1,17,"[18-30[","[9-12[","[76-87[","[34964-38348[","[18-24[","[76-80[","[36216-37615["
2010-01-17,"chatain",29,11,30840,"M","doctorat","geologie",86.47,"non","0","2010",1,17,"[18-30[","[9-12[","[76-87[","[14128-31591[","[28-31[","[85-90[","[30754-32344["
2010-01-18,"blond",31,9,36934,"M","licence","geologie",62.88,"non","0","2010",1,18,"[30-35[","[7-9[","[9-64[","[34964-38348[","[28-31[","[61-67[","[36216-37615["
2010-01-18,"brun",26,13,39445,"M","licence","geologie",59.93,"oui","0","2010",1,18,"[18-30[","[12-23[","[9-64[","[38348-53977[","[24-28[","[54-61[","[39172-41358["
2010-01-18,"brun",37,17,32924,"M","licence","geologie",58.18,"non","0","2010",1,18,"[35-42[","[12-23[","[9-64[","[31591-34964[","[35-37[","[54-61[","[32344-33694["
2010-01-18,"brun",36,9,42263,"M","licence","forage",54.72,"oui","0","2010",1,18,"[35-42[","[7-9[","[9-64[","[38348-53977[","[35-37[","[54-61[","[41358-53977["
2010-01-18,"chatain",33,12,34751,"F","master","geologie",72.32,"non","0","2010",1,18,"[30-35[","[9-12[","[64-76[","[31591-34964[","[31-34[","[71-76[","[33694-34964["
2010-01-18,"brun",43,15,38336,"M","licence","geologie",60.96,"non","0","2010",1,18,"[42-65[","[12-23[","[9-64[","[34964-38348[","[40-43[","[61-67[","[37615-39172["
2010-01-18,"blond",35,3,29293,"F","master","geologie",92.49,"non","0","2010",1,18,"[30-35[","[0-7[","[87-144[","[14128-31591[","[34-35[","[90-98[","[28534-30754["
2010-01-18,"blond",37,10,45691,"M","bac","forage",64.94,"oui","0","2010",1,18,"[35-42[","[9-12[","[64-76[","[38348-53977[","[35-37[","[61-67[","[41358-53977["
2010-01-18,"chatain",33,9,25983,"M","doctorat","forage",96.44,"oui","0","2010",1,18,"[30-35[","[7-9[","[87-144[","[14128-31591[","[31-34[","[90-98[","[14128-28534["
2010-01-19,"blond",23,10,38541,"M","licence","geologie",36.16,"non","0","2010",1,19,"[18-30[","[9-12[","[9-64[","[38348-53977[","[18-24[","[9-54[","[37615-39172["
2010-01-19,"brun",27,12,42776,"M","licence","geologie",61.06,"non","0","2010",1,19,"[18-30[","[9-12[","[9-64[","[38348-53977[","[24-28[","[61-67[","[41358-53977["
2010-01-19,"brun",38,8,37927,"M","licence","archeologie",81.15,"non","1","2010",1,19,"[35-42[","[7-9[","[76-87[","[34964-38348[","[37-40[","[80-85[","[37615-39172["
2010-01-19,"blond",58,9,42652,"M","licence","geologie",64.65,"non","0","2010",1,19,"[42-65[","[7-9[","[64-76[","[38348-53977[","[47-65[","[61-67[","[41358-53977["
2010-01-19,"chatain",55,12,37354,"M","master","geologie",70.89,"non","0","2010",1,19,"[42-65[","[9-12[","[64-76[","[34964-38348[","[47-65[","[71-76[","[36216-37615["
2010-01-19,"roux",44,9,36391,"M","bac","geologie",66.39,"non","0","2010",1,19,"[42-65[","[7-9[","[64-76[","[34964-38348[","[43-47[","[67-71[","[36216-37615["
2010-01-19,"brun",33,19,41437,"M","master","forage",70.9,"oui","0","2010",1,19,"[30-35[","[12-23[","[64-76[","[38348-53977[","[31-34[","[71-76[","[41358-53977["
2010-01-19,"brun",45,7,30702,"M","master","geologie",71.84,"non","0","2010",1,19,"[42-65[","[0-7[","[64-76[","[14128-31591[","[43-47[","[71-76[","[28534-30754["
2010-01-19,"brun",49,13,44631,"F","bac","detective",46.46,"non","0","2010",1,19,"[42-65[","[12-23[","[9-64[","[38348-53977[","[47-65[","[9-54[","[41358-53977["
2010-01-20,"blond",23,9,28975,"M","master","geologie",73.4,"non","0","2010",1,20,"[18-30[","[7-9[","[64-76[","[14128-31591[","[18-24[","[71-76[","[28534-30754["
2010-01-20,"brun",31,9,39204,"M","master","forage",95.99,"oui","0","2010",1,20,"[30-35[","[7-9[","[87-144[","[38348-53977[","[28-31[","[90-98[","[39172-41358["
2010-01-20,"brun",26,8,28771,"F","master","forage",97.25,"non","0","2010",1,20,"[18-30[","[7-9[","[87-144[","[14128-31591[","[24-28[","[98-144[","[28534-30754["
2010-01-20,"chatain",53,14,33328,"F","master","geologie",78.94,"non","0","2010",1,20,"[42-65[","[12-23[","[76-87[","[31591-34964[","[47-65[","[76-80[","[32344-33694["
2010-01-20,"brun",35,8,27827,"F","master","detective",95.07,"non","0","2010",1,20,"[30-35[","[7-9[","[87-144[","[14128-31591[","[34-35[","[90-98[","[14128-28534["
2010-01-20,"brun",25,9,37056,"M","master","geologie",77.62,"oui","0","2010",1,20,"[18-30[","[7-9[","[76-87[","[34964-38348[","[24-28[","[76-80[","[36216-37615["
2010-01-20,"chatain",37,8,40568,"F","licence","detective",61.06,"non","0","2010",1,20,"[35-42[","[7-9[","[9-64[","[38348-53977[","[35-37[","[61-67[","[39172-41358["
2010-01-20,"chatain",21,8,36294,"F","licence","geologie",63.03,"non","0","2010",1,20,"[18-30[","[7-9[","[9-64[","[34964-38348[","[18-24[","[61-67[","[36216-37615["
2010-01-20,"brun",28,5,29163,"M","master","geologie",92.6,"non","0","2010",1,20,"[18-30[","[0-7[","[87-144[","[14128-31591[","[24-28[","[90-98[","[28534-30754["
2010-01-20,"roux",26,10,26563,"M","master","geologie",81.44,"non","0","2010",1,20,"[18-30[","[9-12[","[76-87[","[14128-31591[","[24-28[","[80-85[","[14128-28534["
2010-01-20,"chatain",33,10,34903,"F","licence","geologie",91.88,"non","0","2010",1,20,"[30-35[","[9-12[","[87-144[","[31591-34964[","[31-34[","[90-98[","[33694-34964["
2010-01-20,"blond",45,3,20499,"M","master","geologie",98.83,"non","0","2010",1,20,"[42-65[","[0-7[","[87-144[","[14128-31591[","[43-47[","[98-144[","[14128-28534["
2010-01-21,"brun",29,8,35566,"M","licence","geologie",52.24,"non","0","2010",1,21,"[18-30[","[7-9[","[9-64[","[34964-38348[","[28-31[","[9-54[","[34964-36216["
2010-01-21,"blond",30,7,32930,"M","bac","geologie",31.3,"non","0","2010",1,21,"[18-30[","[0-7[","[9-64[","[31591-34964[","[28-31[","[9-54[","[32344-33694["
2010-01-21,"chatain",35,14,37699,"F","master","forage",55.86,"non","1","2010",1,21,"[30-35[","[12-23[","[9-64[","[34964-38348[","[34-35[","[54-61[","[37615-39172["
2010-01-21,"chatain",39,10,38462,"F","master","geologie",77.33,"non","0","2010",1,21,"[35-42[","[9-12[","[76-87[","[38348-53977[","[37-40[","[76-80[","[37615-39172["
2010-01-21,"brun",35,11,41570,"F","bac","geologie",66.52,"non","0","2010",1,21,"[30-35[","[9-12[","[64-76[","[38348-53977[","[34-35[","[67-71[","[41358-53977["
2010-01-21,"chatain",45,8,32796,"F","master","geologie",74.9,"non","0","2010",1,21,"[42-65[","[7-9[","[64-76[","[31591-34964[","[43-47[","[71-76[","[32344-33694["
2010-01-21,"roux",39,6,36148,"M","bac","geologie",50.72,"non","0","2010",1,21,"[35-42[","[0-7[","[9-64[","[34964-38348[","[37-40[","[9-54[","[34964-36216["
2010-01-21,"brun",38,12,38354,"M","licence","geologie",67.37,"non","0","2010",1,21,"[35-42[","[9-12[","[64-76[","[38348-53977[","[37-40[","[67-71[","[37615-39172["
2010-01-21,"roux",40,8,34865,"M","bac","geologie",49.36,"non","0","2010",1,21,"[35-42[","[7-9[","[9-64[","[31591-34964[","[37-40[","[9-54[","[33694-34964["
2010-01-21,"chatain",28,4,26495,"F","master","geologie",82.47,"non","0","2010",1,21,"[18-30[","[0-7[","[76-87[","[14128-31591[","[24-28[","[80-85[","[14128-28534["
2010-01-21,"brun",49,8,38792,"M","licence","geologie",79.55,"oui","0","2010",1,21,"[42-65[","[7-9[","[76-87[","[38348-53977[","[47-65[","[80-85[","[37615-39172["
2010-01-21,"chatain",30,10,40173,"M","master","geologie",72.51,"non","0","2010",1,21,"[18-30[","[9-12[","[64-76[","[38348-53977[","[28-31[","[71-76[","[39172-41358["
2010-01-21,"chatain",38,14,40234,"M","master","forage",80.62,"oui","0","2010",1,21,"[35-42[","[12-23[","[76-87[","[38348-53977[","[37-40[","[80-85[","[39172-41358["
2010-01-21,"blond",30,16,36078,"F","master","detective",101.53,"oui","0","2010",1,21,"[18-30[","[12-23[","[87-144[","[34964-38348[","[28-31[","[98-144[","[34964-36216["
2010-01-21,"chatain",33,6,36288,"M","master","forage",70.01,"oui","0","2010",1,21,"[30-35[","[0-7[","[64-76[","[34964-38348[","[31-34[","[67-71[","[36216-37615["
2010-01-22,"chatain",56,5,32518,"F","master","geologie",85.48,"non","0","2010",1,22,"[42-65[","[0-7[","[76-87[","[31591-34964[","[47-65[","[85-90[","[32344-33694["
2010-01-22,"blond",43,7,33035,"M","master","geologie",67.71,"non","0","2010",1,22,"[42-65[","[0-7[","[64-76[","[31591-34964[","[40-43[","[67-71[","[32344-33694["
2010-01-22,"blond",21,12,29816,"M","master","geologie",87.75,"non","0","2010",1,22,"[18-30[","[9-12[","[87-144[","[14128-31591[","[18-24[","[85-90[","[28534-30754["
2010-01-22,"blond",42,8,36518,"M","master","detective",78.13,"oui","0","2010",1,22,"[35-42[","[7-9[","[76-87[","[34964-38348[","[40-43[","[76-80[","[36216-37615["
2010-01-22,"brun",30,13,33812,"M","master","forage",81.04,"oui","0","2010",1,22,"[18-30[","[12-23[","[76-87[","[31591-34964[","[28-31[","[80-85[","[33694-34964["
2010-01-22,"chatain",36,11,29610,"F","master","detective",83.46,"non","0","2010",1,22,"[35-42[","[9-12[","[76-87[","[14128-31591[","[35-37[","[80-85[","[28534-30754["
2010-01-22,"roux",40,14,38829,"M","licence","forage",76.36,"oui","0","2010",1,22,"[35-42[","[12-23[","[76-87[","[38348-53977[","[37-40[","[76-80[","[37615-39172["
2010-01-22,"chatain",28,8,27922,"M","doctorat","geologie",85.66,"oui","0","2010",1,22,"[18-30[","[7-9[","[76-87[","[14128-31591[","[24-28[","[85-90[","[14128-28534["
2010-01-22,"brun",35,6,35474,"M","master","geologie",80.38,"non","0","2010",1,22,"[30-35[","[0-7[","[76-87[","[34964-38348[","[34-35[","[80-85[","[34964-36216["
2010-01-22,"blond",22,11,34025,"M","bac","geologie",74.92,"non","0","2010",1,22,"[18-30[","[9-12[","[64-76[","[31591-34964[","[18-24[","[71-76[","[33694-34964["
2010-01-22,"brun",45,3,35017,"F","master","detective",109.14,"oui","0","2010",1,22,"[42-65[","[0-7[","[87-144[","[34964-38348[","[43-47[","[98-144[","[34964-36216["
2010-01-22,"roux",35,9,38354,"M","licence","geologie",100.28,"oui","1","2010",1,22,"[30-35[","[7-9[","[87-144[","[38348-53977[","[34-35[","[98-144[","[37615-39172["
2010-01-22,"roux",39,7,27010,"M","bac","geologie",84.65,"non","0","2010",1,22,"[35-42[","[0-7[","[76-87[","[14128-31591[","[37-40[","[85-90[","[14128-28534["
2010-01-22,"blond",39,2,22450,"M","doctorat","geologie",89.76,"non","0","2010",1,22,"[35-42[","[0-7[","[87-144[","[14128-31591[","[37-40[","[90-98[","[14128-28534["
2010-01-22,"brun",47,9,32233,"F","master","forage",95.29,"non","0","2010",1,22,"[42-65[","[7-9[","[87-144[","[31591-34964[","[43-47[","[90-98[","[30754-32344["
2010-01-22,"chatain",25,8,35198,"M","master","forage",94.09,"oui","0","2010",1,22,"[18-30[","[7-9[","[87-144[","[34964-38348[","[24-28[","[90-98[","[34964-36216["
2010-01-22,"chatain",47,8,34040,"M","master","forage",57.9,"non","1","2010",1,22,"[42-65[","[7-9[","[9-64[","[31591-34964[","[43-47[","[54-61[","[33694-34964["
2010-01-22,"chatain",39,7,27633,"F","doctorat","detective",90.07,"oui","0","2010",1,22,"[35-42[","[0-7[","[87-144[","[14128-31591[","[37-40[","[90-98[","[14128-28534["
2010-01-23,"blond",40,2,25422,"F","bac","geologie",101.17,"non","0","2010",1,23,"[35-42[","[0-7[","[87-144[","[14128-31591[","[37-40[","[98-144[","[14128-28534["
2010-01-23,"brun",42,9,38288,"M","master","forage",85.74,"oui","0","2010",1,23,"[35-42[","[7-9[","[76-87[","[34964-38348[","[40-43[","[85-90[","[37615-39172["
2010-01-23,"blond",32,9,27957,"M","doctorat","geologie",120.74,"oui","0","2010",1,23,"[30-35[","[7-9[","[87-144[","[14128-31591[","[31-34[","[98-144[","[14128-28534["
2010-01-23,"brun",41,17,33355,"M","doctorat","archeologie",87.44,"oui","0","2010",1,23,"[35-42[","[12-23[","[87-144[","[31591-34964[","[40-43[","[85-90[","[32344-33694["
2010-01-23,"chatain",26,13,39559,"F","licence","geologie",57.93,"non","0","2010",1,23,"[18-30[","[12-23[","[9-64[","[38348-53977[","[24-28[","[54-61[","[39172-41358["
2010-01-23,"chatain",41,10,36063,"M","master","geologie",61.47,"non","0","2010",1,23,"[35-42[","[9-12[","[9-64[","[34964-38348[","[40-43[","[61-67[","[34964-36216["
2010-01-23,"brun",23,11,28054,"M","master","forage",83.94,"non","0","2010",1,23,"[18-30[","[9-12[","[76-87[","[14128-31591[","[18-24[","[80-85[","[14128-28534["
2010-01-23,"brun",42,11,32616,"M","master","geologie",62.08,"non","0","2010",1,23,"[35-42[","[9-12[","[9-64[","[31591-34964[","[40-43[","[61-67[","[32344-33694["
2010-01-23,"chatain",41,9,41981,"M","master","geologie",68.81,"oui","0","2010",1,23,"[35-42[","[7-9[","[64-76[","[38348-53977[","[40-43[","[67-71[","[41358-53977["
2010-01-24,"brun",35,5,34569,"F","master","forage",66.78,"non","1","2010",1,24,"[30-35[","[0-7[","[64-76[","[31591-34964[","[34-35[","[67-71[","[33694-34964["
2010-01-24,"chatain",37,10,39414,"M","licence","geologie",65.14,"non","0","2010",1,24,"[35-42[","[9-12[","[64-76[","[38348-53977[","[35-37[","[61-67[","[39172-41358["
2010-01-24,"roux",51,5,35707,"M","licence","geologie",68.07,"oui","0","2010",1,24,"[42-65[","[0-7[","[64-76[","[34964-38348[","[47-65[","[67-71[","[34964-36216["
2010-01-24,"blond",35,4,36174,"M","master","geologie",77.8,"oui","0","2010",1,24,"[30-35[","[0-7[","[76-87[","[34964-38348[","[34-35[","[76-80[","[34964-36216["
2010-01-24,"brun",37,6,44474,"M","bac","detective",58.09,"oui","0","2010",1,24,"[35-42[","[0-7[","[9-64[","[38348-53977[","[35-37[","[54-61[","[41358-53977["
2010-01-24,"blond",39,8,30573,"M","licence","geologie",66.32,"non","0","2010",1,24,"[35-42[","[7-9[","[64-76[","[14128-31591[","[37-40[","[61-67[","[28534-30754["
2010-01-24,"chatain",38,12,29302,"F","master","detective",73.92,"non","0","2010",1,24,"[35-42[","[9-12[","[64-76[","[14128-31591[","[37-40[","[71-76[","[28534-30754["
2010-01-24,"chatain",30,10,32338,"M","doctorat","forage",83.46,"oui","0","2010",1,24,"[18-30[","[9-12[","[76-87[","[31591-34964[","[28-31[","[80-85[","[30754-32344["
2010-01-24,"blond",35,12,36367,"F","licence","detective",68.43,"non","0","2010",1,24,"[30-35[","[9-12[","[64-76[","[34964-38348[","[34-35[","[67-71[","[36216-37615["
2010-01-24,"chatain",35,11,24716,"M","master","forage",50.54,"non","1","2010",1,24,"[30-35[","[9-12[","[9-64[","[14128-31591[","[34-35[","[9-54[","[14128-28534["
2010-01-24,"blond",28,13,36855,"M","master","forage",64.66,"oui","0","2010",1,24,"[18-30[","[12-23[","[64-76[","[34964-38348[","[24-28[","[61-67[","[36216-37615["
2010-01-25,"chatain",39,6,40475,"M","master","geologie",55.98,"oui","0","2010",1,25,"[35-42[","[0-7[","[9-64[","[38348-53977[","[37-40[","[54-61[","[39172-41358["
2010-01-25,"blond",19,12,33696,"M","master","detective",89.01,"oui","0","2010",1,25,"[18-30[","[9-12[","[87-144[","[31591-34964[","[18-24[","[85-90[","[33694-34964["
2010-01-25,"brun",34,10,32284,"M","doctorat","geologie",74.7,"oui","0","2010",1,25,"[30-35[","[9-12[","[64-76[","[31591-34964[","[31-34[","[71-76[","[30754-32344["
2010-01-25,"chatain",35,7,35004,"M","licence","geologie",72.83,"non","0","2010",1,25,"[30-35[","[0-7[","[64-76[","[34964-38348[","[34-35[","[71-76[","[34964-36216["
2010-01-25,"brun",41,9,44065,"M","licence","geologie",61.38,"non","0","2010",1,25,"[35-42[","[7-9[","[9-64[","[38348-53977[","[40-43[","[61-67[","[41358-53977["
2010-01-25,"blond",42,11,32864,"F","bac","forage",56.68,"non","0","2010",1,25,"[35-42[","[9-12[","[9-64[","[31591-34964[","[40-43[","[54-61[","[32344-33694["
2010-01-26,"blond",41,9,36713,"M","master","geologie",82.92,"oui","0","2010",1,26,"[35-42[","[7-9[","[76-87[","[34964-38348[","[40-43[","[80-85[","[36216-37615["
2010-01-26,"blond",53,8,37295,"F","bac","forage",73.85,"non","0","2010",1,26,"[42-65[","[7-9[","[64-76[","[34964-38348[","[47-65[","[71-76[","[36216-37615["
2010-01-26,"blond",36,9,34234,"M","bac","geologie",47.7,"non","0","2010",1,26,"[35-42[","[7-9[","[9-64[","[31591-34964[","[35-37[","[9-54[","[33694-34964["
2010-01-26,"brun",23,11,31810,"M","master","geologie",78.5,"non","0","2010",1,26,"[18-30[","[9-12[","[76-87[","[31591-34964[","[18-24[","[76-80[","[30754-32344["
2010-01-26,"blond",32,10,33886,"M","licence","geologie",90.39,"non","0","2010",1,26,"[30-35[","[9-12[","[87-144[","[31591-34964[","[31-34[","[90-98[","[33694-34964["
2010-01-26,"brun",35,11,34238,"F","master","geologie",114.73,"oui","0","2010",1,26,"[30-35[","[9-12[","[87-144[","[31591-34964[","[34-35[","[98-144[","[33694-34964["
2010-01-26,"blond",39,2,32182,"M","licence","geologie",87.23,"non","0","2010",1,26,"[35-42[","[0-7[","[87-144[","[31591-34964[","[37-40[","[85-90[","[30754-32344["
2010-01-26,"brun",35,11,34680,"M","licence","detective",75.92,"non","1","2010",1,26,"[30-35[","[9-12[","[76-87[","[31591-34964[","[34-35[","[76-80[","[33694-34964["
2010-01-26,"blond",28,12,32724,"M","licence","geologie",87.04,"non","0","2010",1,26,"[18-30[","[9-12[","[87-144[","[31591-34964[","[24-28[","[85-90[","[32344-33694["
2010-01-26,"chatain",44,8,30491,"F","doctorat","detective",107.7,"oui","0","2010",1,26,"[42-65[","[7-9[","[87-144[","[14128-31591[","[43-47[","[98-144[","[28534-30754["
2010-01-27,"blond",25,9,37698,"M","master","geologie",89.81,"oui","0","2010",1,27,"[18-30[","[7-9[","[87-144[","[34964-38348[","[24-28[","[90-98[","[37615-39172["
2010-01-27,"brun",31,10,37461,"F","licence","geologie",73.82,"non","0","2010",1,27,"[30-35[","[9-12[","[64-76[","[34964-38348[","[28-31[","[71-76[","[36216-37615["
2010-01-27,"brun",35,8,22511,"F","doctorat","forage",116.57,"oui","0","2010",1,27,"[30-35[","[7-9[","[87-144[","[14128-31591[","[34-35[","[98-144[","[14128-28534["
2010-01-27,"roux",46,12,39149,"M","bac","detective",62.05,"non","0","2010",1,27,"[42-65[","[9-12[","[9-64[","[38348-53977[","[43-47[","[61-67[","[37615-39172["
2010-01-27,"roux",28,12,39830,"M","bac","geologie",83.39,"non","0","2010",1,27,"[18-30[","[9-12[","[76-87[","[38348-53977[","[24-28[","[80-85[","[39172-41358["
2010-01-27,"blond",37,5,32454,"F","licence","geologie",82.97,"non","0","2010",1,27,"[35-42[","[0-7[","[76-87[","[31591-34964[","[35-37[","[80-85[","[32344-33694["
2010-01-27,"brun",45,11,29885,"M","licence","geologie",53.56,"non","0","2010",1,27,"[42-65[","[9-12[","[9-64[","[14128-31591[","[43-47[","[54-61[","[28534-30754["
2010-01-27,"blond",32,10,42338,"M","bac","archeologie",40.89,"oui","0","2010",1,27,"[30-35[","[9-12[","[9-64[","[38348-53977[","[31-34[","[9-54[","[41358-53977["
2010-01-27,"blond",36,9,19978,"F","doctorat","forage",106.42,"oui","0","2010",1,27,"[35-42[","[7-9[","[87-144[","[14128-31591[","[35-37[","[98-144[","[14128-28534["
2010-01-27,"brun",28,6,26494,"M","master","geologie",77.28,"non","1","2010",1,27,"[18-30[","[0-7[","[76-87[","[14128-31591[","[24-28[","[76-80[","[14128-28534["
2010-01-27,"brun",29,9,35512,"F","master","geologie",63.86,"non","1","2010",1,27,"[18-30[","[7-9[","[64-76[","[34964-38348[","[28-31[","[61-67[","[34964-36216["
2010-01-27,"chatain",19,12,37471,"F","master","detective",88.6,"oui","0","2010",1,27,"[18-30[","[9-12[","[87-144[","[34964-38348[","[18-24[","[85-90[","[36216-37615["
2010-01-27,"blond",25,12,34792,"M","master","geologie",81.65,"non","1","2010",1,27,"[18-30[","[9-12[","[76-87[","[31591-34964[","[24-28[","[80-85[","[33694-34964["
2010-01-27,"brun",35,8,34036,"M","master","forage",64.78,"oui","0","2010",1,27,"[30-35[","[7-9[","[64-76[","[31591-34964[","[34-35[","[61-67[","[33694-34964["
2010-01-27,"chatain",47,8,35818,"F","licence","geologie",66.16,"non","0","2010",1,27,"[42-65[","[7-9[","[64-76[","[34964-38348[","[43-47[","[61-67[","[34964-36216["
2010-01-27,"chatain",54,10,31946,"M","doctorat","detective",100.05,"oui","0","2010",1,27,"[42-65[","[9-12[","[87-144[","[31591-34964[","[47-65[","[98-144[","[30754-32344["
